# Semihemispheric mole fractions for H-1211 
# Outputs from AGAGE 12-box model 
# Time stamps are the centre of the averaging period 
#            ||90-30N| 30-0N| 0-30S | 30-90S
#            ||=============================
# 1000-500hPa|| Box0 | Box1 | Box2  | Box3
#  500-200hPa|| Box4 | Box5 | Box6  | Box7
#  200-   hPa|| Box8 | Box9 | Box10 | Box11
# Contact Matt Rigby or Luke Western (University of Bristol) 
# matt.rigby@bristol.ac.uk/luke.western@bristol.ac.uk 
# File created 2025-04-14 13:36:02.994761+00:00 
# Units: ppt 
Year,Month,Decimal_date,Semihemispheric_mole_fractions_box0,Semihemispheric_mole_fractions_box1,Semihemispheric_mole_fractions_box2,Semihemispheric_mole_fractions_box3,Semihemispheric_mole_fractions_1-sigma_box0,Semihemispheric_mole_fractions_1-sigma_box1,Semihemispheric_mole_fractions_1-sigma_box2,Semihemispheric_mole_fractions_1-sigma_box3
2009,7,2009.5,4.3245000000000005,4.285,4.177,4.179,0.0387528972029511,0.0310563850158063,0.0324283997941619,0.0438509990546395
2009,8,2009.58,4.2955000000000005,4.279,4.18,4.191,0.0427014626379764,0.0335044617937671,0.0349723415858875,0.0494041218289526
2009,9,2009.67,4.292,4.269,4.169,4.189,0.0382473420169297,0.0278920855242127,0.0349480553520507,0.0512684831186763
2009,10,2009.75,4.2985,4.254,,4.178,0.0343895568538255,0.0278496782897038,,0.0475263673886401
2009,11,2009.83,4.3005,4.239,,4.181,0.0327255192720069,0.0334103134868561,,0.0512564071203786
2009,12,2009.92,4.303,4.255,,,0.0323203853382041,0.0286140160105148,,
2010,1,2010.0,4.3005,4.251,,,0.0335553216587548,0.0317825865607253,,
2010,2,2010.08,4.307,4.246,,,0.0344092153936994,0.0285892857700223,,
2010,3,2010.17,4.291395930232559,4.223,4.125,,0.0446194818282365,0.0277623062660507,0.0383486493406221,
2010,4,2010.25,4.285,4.232,4.136,,0.0318668958364318,0.0270398344255285,0.0315007795306719,
2010,5,2010.33,4.2685,4.218,,4.121,0.0310143435478247,0.0300826408209119,,0.0232165680515014
2010,6,2010.42,4.2565,4.211,,4.107,0.030983834151094,0.0316839756547375,,0.0238302146866116
2010,7,2010.5,4.231,4.206,4.121,4.102,0.0317332028779006,0.0269647206853696,0.0322956503586783,0.0225193296960633
2010,8,2010.58,4.218999999999999,4.186,4.108,4.101,0.0308888536350897,0.0358467962311836,0.0339563105675513,0.0225159618157874
2010,9,2010.67,4.215,4.182,4.102,4.098,0.0337749537416411,0.0332772279909249,0.0305960816112129,0.0225058600804323
2010,10,2010.75,4.222,4.175,4.11,4.091,0.0363571107372409,0.029971524089542,0.0314377945950411,0.0231182576266032
2010,11,2010.83,4.221500000000001,4.166,4.1,4.082,0.0367900997688576,0.0324022257019483,0.0314136419410421,0.0237506582384573
2010,12,2010.92,4.2165,4.184,4.096,4.073975,0.032522781982827,0.0292007410426516,0.0330788561446734,0.0329997699209942
2011,1,2011.0,4.2115,4.185,,4.058,0.0333459469696468,0.0269042379607748,,0.0236744917656113
2011,2,2011.08,4.2,4.174,4.083,4.049,0.0304370432203918,0.02762495037534,0.0322062841322931,0.0250426131721511
2011,3,2011.17,4.2015,4.166,4.07,4.038,0.026582825575971,0.0268496597825745,0.0289012975660263,0.025738835629453
2011,4,2011.25,4.1965,,4.058,4.029,0.0265682182410206,,0.0296729095364778,0.0264602575590261
2011,5,2011.33,4.197,4.165,4.058,4.031,0.0258446864637588,0.0299457875209519,0.0296729095364778,0.02722945627239
2011,6,2011.42,4.1796,4.152,4.056,4.026249999999999,0.0314781613859451,0.0283328613620297,0.0321431408645763,0.0300874665062651
2011,7,2011.5,4.157500000000001,4.141,4.057,4.031,0.0264546039010698,0.0283030796856101,0.0321454742383745,0.02722945627239
2011,8,2011.58,4.1370000000000005,4.124,4.05,4.036,0.0267666224766966,0.0298406833407011,0.0272815363387035,0.0296173780581603
2011,9,2011.67,4.1365,4.114,4.052,4.031,0.0286814502824124,0.0339697391223424,0.0257794848078855,0.0329308865488009
2011,10,2011.75,4.1385,4.114,4.029,4.023,0.0302808784516318,0.034827333748652,0.0257127445071505,0.0329127929718825
2011,11,2011.83,4.141500000000001,4.102,4.03,4.015,0.0275343583800767,0.0339428963107157,0.0272267192478271,0.0337500068185178
2011,12,2011.92,4.1375,4.113,4.016,4.005,0.027523237029145,0.033967500037683,0.0279680434324605,0.0287329090460746
2012,1,2012.0,4.129,4.111,4.01,3.994,0.0271197229353472,0.0282221001218902,0.0287458005454709,0.0295119153163599
2012,2,2012.08,4.1240000000000006,4.107,4.017,3.985,0.0302144553601975,0.0306084813737957,0.0320524567484303,0.0336842004543673
2012,3,2012.17,4.123173076923077,4.099,4.001,3.972,0.0318706068409065,0.0297769256386551,0.0363316382577224,0.0336557979575585
2012,4,2012.25,4.1164305555555565,4.083,,3.958,0.0348461669659971,0.0281468424092294,,0.0319164530667177
2012,5,2012.33,4.117,4.057,3.966,3.954,0.030226639734016,0.0273007603192658,0.0310939237543285,0.0270198964624219
2012,6,2012.42,4.0815,4.042,3.965,3.953,0.0269864465093591,0.0272595901722678,0.0345063102960893,0.028599451120782
2012,7,2012.5,4.054,4.025,3.954,3.961,0.0280692286470433,0.0279919552059158,0.0353563969436932,0.0270388469297416
2012,8,2012.58,4.0375,4.012,,3.955,0.027634453161995,0.0287509600284929,,0.0208139626753292
2012,9,2012.67,4.031,4.011,3.948,3.956,0.0292009124667363,0.0295545150068479,0.0270036693240011,0.022679667471989
2012,10,2012.75,4.0385,3.995,3.938,3.951,0.0300301902558491,0.0311624912715591,0.0277622051638554,0.0226635459381359
2012,11,2012.83,4.0355,4.007,3.93,3.937,0.0288117070306932,0.03202930448839,0.0301757551852476,0.0239915490706623
2012,12,2012.92,4.0445,4.007,3.923,3.921,0.0304542124314929,0.0263984155965845,0.0370615675222999,0.023943051520013
2013,1,2013.0,4.042,4.001,3.919,3.905,0.0288285493280532,0.0271475217743719,0.0406568541932353,0.0218621698888742
2013,2,2013.08,4.0486875,3.989,3.918,3.891,0.0381141303854543,0.0271148504935948,0.0361639998722486,0.0231503002073407
2013,3,2013.17,4.0255,3.967,3.904,3.881,0.0272144076386479,0.0255338750605935,0.0309485069727119,0.0224387913420041
2013,4,2013.25,4.00984375,3.963,3.89,3.876,0.0329935115583566,0.0240705686017177,0.0292539318553933,0.0231037274533786
2013,5,2013.33,3.9975,3.954,3.879,3.881,0.0245299880872881,0.0240431862455873,0.0205478074764681,0.0231192421348538
2013,6,2013.42,3.984,3.945,3.872,3.877,0.0290814032233659,0.0202178221440886,0.0194218737551246,0.0211406143527098
2013,7,2013.5,3.9565,3.929,3.872,3.869,0.0258783783823967,0.0201601311525991,0.0205233813042588,0.0217434998767447
2013,8,2013.58,3.937,3.918,3.871,3.862,0.0219680319284636,0.0212799174519075,0.0199515917182063,0.0217204779772453
2013,9,2013.67,3.9215,3.9,3.861,3.861,0.0222394293992112,0.0206211760091416,0.0193813406473855,0.0217171905478125
2013,10,2013.75,3.9395,3.894,3.845,3.857,0.0236475901102522,0.0238614382139886,0.0210322757268442,0.0223621452908704
2013,11,2013.83,3.9395,3.892,3.837,3.845,0.0236475901102522,0.0211915149850122,0.0198297831760712,0.0216646399058465
2013,12,2013.92,3.9295,3.895,3.828,3.824,0.0239688034728999,0.019506723257636,0.0222698174253854,0.0229429472003925
2014,1,2014.0,3.91875,3.899,3.84,3.805,0.0311971475120823,0.0206176792217261,0.0204119118163879,0.0243248572914621
2014,2,2014.08,3.9175,3.886,3.822,3.791,0.0261488517446273,0.0211711458367278,0.020349350779816,0.0208502369696365
2014,3,2014.17,3.9067916666666656,3.873,3.831,3.782,0.0313353628034245,0.0211270533962973,0.0244001969846556,0.021458615024274
2014,4,2014.25,3.9075,3.874,3.776,3.77,0.0253636670271177,0.0217599546699895,0.0196120798040391,0.0207797141703152
2014,5,2014.33,3.9005,3.859,3.781,3.772,0.0242395341461526,0.0217106167505669,0.0196298833132038,0.0214260454624739
2014,6,2014.42,3.889541666666666,3.846,3.777,3.776,0.0278446896106733,0.0198619945836262,0.0196156399133446,0.020189939926607
2014,7,2014.5,3.862,,3.774,3.776,0.0256130662662633,,0.019604960475349,0.020189939926607
2014,8,2014.58,3.843,,3.765,3.771,0.0240691154804242,,0.0190289229923818,0.0207830689285774
2014,9,2014.67,3.843,,3.762,3.769,0.0244350633314096,,0.0190179490892156,0.0207763597603141
2014,10,2014.75,3.836,3.803,3.752,3.76,0.0236870941029076,0.022190478552974,0.0195267265295543,0.0201346523188258
2014,11,2014.83,3.8305,3.811,3.75,3.751,0.0243987455071464,0.0243422184956507,0.0195196215383393,0.0195231738836184
2014,12,2014.92,3.825,3.821,3.736,3.731,0.0247541967401489,0.0258834842726013,0.0206658607137472,0.0206491519169674
2015,1,2015.0,3.8235,3.815,3.732,3.715,0.025125845758949,0.0222285316710303,0.0241148391195131,0.0219131159411435
2015,2,2015.08,3.816928571428571,3.801,3.716,3.696,0.0295031142248291,0.0228721696060955,0.0240691098597351,0.0225517425455329
2015,3,2015.17,3.8075,3.784,3.709,3.689,0.0262354830346708,0.0235319346726953,0.0248064715687257,0.021831748699772
2015,4,2015.25,3.8025,3.761,3.694,3.682,0.0316655692442517,0.0249508173671725,0.0255403173363214,0.0232308248402849
2015,5,2015.33,3.785,3.749,3.678,3.679,0.02656862623942,0.0241635462730535,0.0232191058647829,0.0218005254085767
2015,6,2015.42,3.77,3.742,3.675,3.677,0.0242238832766342,0.0226915713065446,0.0232103211147541,0.0224942411121157
2015,7,2015.5,3.74,3.726,3.67,3.675,0.0237672195260615,0.0226428371729339,0.0224730941572361,0.0232103211147541
2015,8,2015.58,3.7205,3.708,3.664,3.667,0.0237105631190509,0.0240462864359551,0.023178143304415,0.0246907468013829
2015,9,2015.67,3.717,3.694,3.654,3.661,0.0237004110852533,0.0247650521832682,0.021722643228668,0.0224459352509535
2015,10,2015.75,3.7175,3.688,3.645,3.652,0.0244495034215932,0.0239893486897831,0.022397736543008,0.0217164235766389
2015,11,2015.83,3.7004583333333336,3.693,3.632,3.638,0.0298850485745104,0.02553764327439,0.0216543166541916,0.0216729315866589
2015,12,2015.92,3.7065,3.692,3.62,3.622,0.0229405372692642,0.023260152092366,0.0223226422271199,0.021623324563073
2016,1,2016.0,3.703,3.685,3.606,3.603,0.0288017142616546,0.0225184340097174,0.0230093423122,0.020224488878832
2016,2,2016.08,3.737125,3.67,3.601,3.591,0.0396261726877755,0.0224730941572361,0.0222657482804867,0.020184988127071
2016,3,2016.17,3.691,3.66,3.594,3.58,0.0255322964828861,0.0224429196852815,0.0229746011421308,0.0214936091897103
2016,4,2016.25,3.68985,3.637,3.579,3.571,0.0302300722954151,0.0246085645418419,0.0222000645514827,0.0229081915063149
2016,5,2016.33,3.6705,3.637,3.568,3.557,0.0239396705057212,0.0238449459804378,0.022167301093277,0.0221345902155427
2016,6,2016.42,3.6525,,3.556,3.552,0.0235142633961283,,0.0221316191147416,0.0214075420578823
2016,7,2016.5,3.624,3.607,3.56,3.55,0.0226955088561591,0.0253093500906285,0.0214320989172782,0.0228477619254052
2016,8,2016.58,3.6055,3.597,3.558,3.544,0.0230078935003294,0.0237324921238794,0.0214259571632167,0.0235845970209372
2016,9,2016.67,3.5935,3.579,3.543,3.539,0.0229731549684082,0.0229312639444492,0.0187910132246773,0.0235707104960796
2016,10,2016.75,3.603,3.569,3.533,3.53,0.0265005650960503,0.0293346416526604,0.0193595925992774,0.0220545242750778
2016,11,2016.83,3.605,3.563,3.518,3.518,0.0277361948048033,0.0276356649424253,0.0181338972854706,0.021303479311136
2016,12,2016.92,3.603,3.573,3.513,3.502,0.0273181249431581,0.0260201733893146,0.0192921801466293,0.0212546802836457
2017,1,2017.0,3.6,3.568,3.506,3.486,0.0281403695782411,0.0244210818302547,0.0212668696718628,0.0219247372627359
2017,2,2017.08,3.5865,3.552,3.512,3.462,0.0264591485464385,0.0259669570215687,0.0205926764302263,0.0218543098623589
2017,3,2017.17,3.579,3.548,3.487,3.453,0.0289325571992867,0.0267723316309954,0.0219276773692518,0.0204073549096888
2017,4,2017.25,3.571,3.537,3.477,3.449,0.0268288135796199,0.0267454056392869,0.0241771667324771,0.0210938299625743
2017,5,2017.33,3.567,3.528,3.468,3.449,0.0284825790898577,0.022784666689684,0.020454331418064,0.0210938299625743
2017,6,2017.42,3.544,3.519,3.459,3.451,0.0239683795163544,0.0250792413140828,0.0191109118487318,0.0204010986098788
2017,7,2017.5,3.5315000000000003,3.511,3.461,3.449,0.0231699782413039,0.025058500898697,0.0191176058461827,0.019721806775496
2017,8,2017.58,3.51,3.492,3.451,3.45,0.023490394824268,0.0274675853208832,0.0190841511335977,0.0197250405576262
2017,9,2017.67,3.5075,3.486,3.446,3.449,0.0238688974412832,0.0308819381522598,0.0190674381299638,0.0203948440173
2017,10,2017.75,3.4985,3.481,3.44,3.438,0.0208939799129438,0.0241878069466828,0.0190473952024942,0.020360474345162
2017,11,2017.83,3.496,3.475,3.437,3.426,0.0215924772974293,0.0249655423784463,0.0196830332217877,0.0217491593226037
2017,12,2017.92,3.4925,3.48,,3.414,0.0205312643318062,0.0249784166031396,,0.0224612615861175
2018,1,2018.0,3.4855,3.466,,3.394,0.0226633989622585,0.0233692801438127,,0.020928226719911
2018,2,2018.08,3.4855,3.466,,3.381,0.0215610679819553,0.021866029690824,,0.0201832149790364
2018,3,2018.17,3.479,3.446,3.405,3.372,0.0226449249080229,0.0240949620634687,0.0232028774562552,0.0208623680381686
2018,4,2018.25,3.4855,3.438,3.396,3.368,0.022290797485117,0.0225288462989119,0.0209342247967293,0.0208504174960598
2018,5,2018.33,3.4555,3.433,3.378,3.367,0.0241201053028899,0.0217695588290162,0.0208803075925619,0.0201398952234116
2018,6,2018.42,3.447,3.415,3.372,3.364,0.0210877843409401,0.0196121018825112,0.018821222068718,0.0201306237121456
2018,7,2018.5,3.428,3.405,3.366,3.364,0.022500653149631,0.0209612385666973,0.0201368042757533,0.021569469419529
2018,8,2018.58,3.408,3.387,3.359,3.371,0.0195895747621024,0.0188709567539645,0.02082355564475,0.0231109005036584
2018,9,2018.67,3.3935,3.393,3.352,3.375,0.0205712888075224,0.0224023476896953,0.0187550490524551,0.0201646387582321
2018,10,2018.75,3.3975,3.395,3.346,3.366,0.0216663376130461,0.0195477927718195,0.0181110129159028,0.0215752378072641
2018,11,2018.83,3.4045,,3.332,3.351,0.0228157964669765,,0.0193463206258968,0.0222851503582542
2018,12,2018.92,3.4045,,3.326,3.334,0.02132042608445,,0.0200135325027842,0.0214831708655868
2019,1,2019.0,3.4005,3.4,3.325,3.318,0.0209477270991986,0.0202421441552025,0.0229873553557167,0.0221936635722901
2019,2,2019.08,3.395,3.383,3.318,3.304,0.0198838175974836,0.0223743670214377,0.0237604440774998,0.0221550114384985
2019,3,2019.17,3.3865,3.364,3.299,3.293,0.0216344722099361,0.0223213353328155,0.0199307321614134,0.0221247094446458
2019,4,2019.25,3.3865,3.374,3.293,3.284,0.0231527619907971,0.0239058124153938,0.0206277184392748,0.0213402973137676
2019,5,2019.33,3.3705,,3.28,3.285,0.0223394582951892,,0.0178863863315092,0.020604119739751
2019,6,2019.42,3.3565,,3.27,3.28,0.0211792361926132,,0.0184854461942361,0.0220889749875362
2019,7,2019.5,3.3310000000000004,,3.274,3.269,0.0233967288929456,,0.0205717212512711,0.021297671583767
2019,8,2019.58,3.31,,3.277,3.266,0.0203181763207232,,0.019863511754219,0.0205481950165945
2019,9,2019.67,3.2995,3.28,3.261,3.269,0.0192430529704228,0.0278374355140698,0.0184560260427319,0.0198391233397547
2019,10,2019.75,3.296,3.283,3.25,3.263,0.0210028155217342,0.0287103964725323,0.0197813201025614,0.0212806521237014
2019,11,2019.83,3.3040000000000003,3.288,3.234,3.254,0.0206602161615022,0.0278548802646861,0.0204543980219413,0.0197934752087651
2019,12,2019.92,3.3005,3.287,3.23,3.236,0.0199353234642054,0.0236806415202375,0.0219523192624378,0.0204602458206151
2020,1,2020.0,3.291,3.278,3.21,3.217,0.019216120620198,0.026128151506756,0.0243006750729275,0.0211507601662446
2020,2,2020.08,3.29,3.268,3.218,3.199,0.018878231087684,0.026104979328856,0.0204076857766871,0.0218682254078834
2020,3,2020.17,3.2785,3.266,3.205,3.192,0.0205849682050398,0.0205481950165945,0.0196450946103601,0.0226360795050733
2020,4,2020.25,3.2725,3.256,3.194,3.186,0.0213076077508128,0.0212608184376801,0.0203378526309932,0.0218331060557127
2020,5,2020.33,3.26,3.252,3.187,3.18,0.0216507349528832,0.0220122935869936,0.0195908743247972,0.0226048285992174
2020,6,2020.42,3.2510000000000003,3.227,3.172,3.18,0.0197843581773581,0.0251703426915487,0.0217953822668931,0.0226048285992174
2020,7,2020.5,3.2285,3.214,3.168,3.179,0.019019074491218,0.023494636154663,0.0217846225985211,0.0218142315493807
2020,8,2020.58,3.2125000000000004,3.201,3.168,3.17,0.0196677321789396,0.02265956651152,0.0225736523797102,0.0217900013997246
2020,9,2020.67,3.212,3.18,3.164,3.164,0.0215176740044085,0.0242276345523041,0.0202509621262793,0.0217738712001334
2020,10,2020.75,3.213,3.175,3.15,3.162,0.0215204343081174,0.0218034574379844,0.0209634688207844,0.0217684986060132
2020,11,2020.83,3.2055,3.171,3.141,3.152,0.0200059742907587,0.0217926915751588,0.0187462033406767,0.0241598856156232
2020,12,2020.92,3.205,3.182,3.136,3.135,0.0200044930515621,0.0234139604244988,0.018730718914126,0.0216961720183538
2021,1,2021.0,3.1955,3.175,3.124,3.12,0.0214722020860111,0.0218034574379844,0.0224599835761293,0.0224497005770678
2021,2,2021.08,3.1955,3.171,3.123,3.104,0.020713654009433,0.0195428095751353,0.0249265993510948,0.0216136009919679
2021,3,2021.17,3.1925,3.173,3.114,3.102,0.020333497487213,0.0202769822017478,0.0232442994310433,0.0216082912318396
2021,4,2021.25,3.1935,3.164,3.097,3.099,0.0203364007927287,0.0202509621262793,0.0193221415068309,0.0208224465538994
2021,5,2021.33,3.181,3.158,3.094,3.095,0.0218196216944749,0.0209857119097732,0.0179165213599068,0.0223856242318591
2021,6,2021.42,3.1585,3.153,3.089,3.096,0.0209871031922583,0.0202192149306049,0.0160446289857385,0.0208141933266701
2021,7,2021.5,3.14,3.138,3.075,3.096,0.0217095371668766,0.0194440696244381,0.0171998402972236,0.0193191781357282
2021,8,2021.58,3.121,3.124,3.075,3.097,0.021658819268141,0.0224599835761293,0.019257063801369,0.0193221415068309
2021,9,2021.67,3.12,3.118,3.065,3.088,0.0220508289186597,0.0208748263408345,0.0231235641770467,0.0207922078327434
2021,10,2021.75,3.114,3.11,3.053,3.078,0.0204828576141123,0.0200956992662609,0.0184754366229867,0.0192659236259256
2021,11,2021.83,3.1165000000000003,3.114,3.05,3.07,0.0204898867957463,0.0216401815158745,0.0191834101504398,0.0192423075799135
2021,12,2021.92,3.1195000000000004,3.126,3.048,3.058,0.0197530091839825,0.020141548779575,0.0191775316701602,0.0214920152698624
2022,1,2022.0,3.112,3.117,3.037,3.045,0.0197311230942387,0.0208720648142439,0.0264488202536521,0.0206746158912324
2022,2,2022.08,3.1095,3.108,3.037,3.035,0.0204702132309973,0.0240542550780522,0.0214368862666666,0.022233208276135
2022,3,2022.17,3.107,3.114,3.029,3.028,0.0193518028103326,0.0240685989629641,0.020631112672127,0.0206283982936145
2022,4,2022.25,3.102,3.096,3.016,3.025,0.0189780992188364,0.0257144053759755,0.0205958678729496,0.0222079953226309
2022,5,2022.33,3.091,3.078,3.007,3.02,0.0189448846839984,0.0248228888963392,0.0213585459713436,0.0213924331481951
2022,6,2022.42,3.0730000000000004,3.064,2.997,3.01,0.0192511597886984,0.0239496533386184,0.0190283301004055,0.0205796318966107
2022,7,2022.5,3.0535,3.057,2.992,3.004,0.0199348492094246,0.0199447650778343,0.0205310414582407,0.0205634154711711
2022,8,2022.58,3.034,3.043,2.987,3.002,0.0191364399625426,0.0206691704722274,0.0205175755100352,0.0197896931244524
2022,9,2022.67,3.031,3.024,2.983,2.988,0.0198712583620162,0.02220547703248,0.0197364982610897,0.0213091854034826
2022,10,2022.75,3.0305,3.018,2.977,2.975,0.0202499597610094,0.0230089745699368,0.0204906847423408,0.0212755271673817
2022,11,2022.83,3.0235000000000003,3.016,2.966,2.968,0.019475043032109,0.0221853504240974,0.021252280217426,0.0220653314899187
2022,12,2022.92,3.021,3.012,2.956,2.948,0.0202236963508157,0.0221753002811686,0.0189093743058833,0.022840558595621
2023,1,2023.0,3.015,3.007,2.956,2.936,0.0194506622059507,0.0190574784798514,0.0220355266930472,0.0228119612273912
2023,2,2023.08,3.013,,2.946,2.927,0.0176594265141878,,0.0204076739693675,0.0219638319336585
2023,3,2023.17,3.008,,2.943,2.917,0.0176436590128011,,0.0211930765583951,0.0211265084102887
2023,4,2023.25,2.999,,2.93,2.92,0.017615308072526,,0.0227976928876586,0.0227739574075302
2023,5,2023.33,2.987,,2.924,2.911,0.0250443787068076,,0.0219564422946888,0.0211112008017071
2023,6,2023.42,2.981,2.959,2.914,2.909,0.0216923676644574,0.0204424201524672,0.0244541594016232,0.0203092977645707
2023,7,2023.5,2.953,2.942,2.906,2.911,0.0178181554715969,0.0188689607652355,0.025301087281775,0.0219244794531135
2023,8,2023.58,2.935,2.928,2.897,2.904,0.0177630802579395,0.0195836199963132,0.0194981881314649,0.0210933677690405
2023,9,2023.67,2.922,2.922,2.889,2.898,0.0180795235877497,0.0203437748011523,0.0202564428093878,0.0195009356175543
2023,10,2023.75,2.9215,,,2.891,0.0184408554574482,,,0.021060323351981
2023,11,2023.83,2.9255,,2.866,2.882,0.0211482291013337,,0.0194132956099679,0.0210375030543075
2023,12,2023.92,2.927,2.907,2.864,2.873,0.0180944718964107,0.0173277955900339,0.0194078373612311,0.0210147292442705
