# AGAGE data for CFC-115
# Created by lw13938 on 2022-03-22 21:04:11.300793
# Contact AGAGE data owners before use 
# This file contains data from the following sites/instruments: 
#===================================================
# JFJ 
#   1. Medusa
#------------------
# CGO 
#   1. Medusa
#   3. Archive
#  Instruments combined in above order of preference
#------------------
# SCALE: SIO-05
# UNITS: ppt
var,mf,mf,mf,mf,mf_variability,mf_variability,mf_variability,mf_variability,sites,sites,sites,sites,instruments,instruments,instruments,instruments
2013-12-01,8.413,,,8.408,0.055999999999999994,,,0.039,JFJ,,,CGO,Medusa,,,Medusa
2014-01-01,8.412,,,8.405,0.061,,,0.05,JFJ,,,CGO,Medusa,,,Medusa
2014-02-01,8.425,,,8.407,0.06,,,0.047,JFJ,,,CGO,Medusa,,,Medusa
2014-03-01,8.437000000000001,,,8.404,0.052000000000000005,,,0.045,JFJ,,,CGO,Medusa,,,Medusa
2014-04-01,8.447000000000001,,,8.396,0.052000000000000005,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2014-05-01,8.418,,,8.406,0.045,,,0.042,JFJ,,,CGO,Medusa,,,Medusa
2014-06-01,8.437999999999999,,,8.413,0.034,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2014-07-01,8.436,,,8.419,0.031,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2014-08-01,8.435,,,8.421,0.039,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2014-09-01,8.441,,,8.432,0.046,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2014-10-01,8.443999999999999,,,8.435,0.051,,,0.032,JFJ,,,CGO,Medusa,,,Medusa
2014-11-01,8.43,,,8.439,0.053,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2014-12-01,8.452,,,8.429,0.042,,,0.032,JFJ,,,CGO,Medusa,,,Medusa
2015-01-01,8.471,,,8.43,0.045,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2015-02-01,8.462,,,8.424,0.037000000000000005,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2015-03-01,8.467,,,8.425,0.036000000000000004,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2015-04-01,8.469,,,8.426,0.042,,,0.040999999999999995,JFJ,,,CGO,Medusa,,,Medusa
2015-05-01,8.48,,,8.435,0.043,,,0.043,JFJ,,,CGO,Medusa,,,Medusa
2015-06-01,8.474,,,8.456,0.054000000000000006,,,0.049,JFJ,,,CGO,Medusa,,,Medusa
2015-07-01,8.458,,,8.467,0.040999999999999995,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2015-08-01,8.454,,,8.476,0.036000000000000004,,,0.043,JFJ,,,CGO,Medusa,,,Medusa
2015-09-01,8.463,,,8.481,0.04,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2015-10-01,8.469,,,8.481,0.045,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2015-11-01,8.475,,,8.481,0.057,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2015-12-01,8.527000000000001,,,8.469,0.061,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2016-01-01,8.525,,,8.469,0.055,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2016-02-01,8.524,,,8.472000000000001,0.047,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2016-03-01,8.531,,,8.474,0.052000000000000005,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2016-04-01,8.537,,,8.472000000000001,0.038,,,0.040999999999999995,JFJ,,,CGO,Medusa,,,Medusa
2016-05-01,8.531,,,8.47,0.040999999999999995,,,0.04,JFJ,,,CGO,Medusa,,,Medusa
2016-06-01,8.523,,,8.472999999999999,0.040999999999999995,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2016-07-01,8.545,,,8.478,0.045,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2016-08-01,8.521,,,8.48,0.049,,,0.040999999999999995,JFJ,,,CGO,Medusa,,,Medusa
2016-09-01,8.507,,,8.499,0.033,,,0.035,JFJ,,,CGO,Medusa,,,Medusa
2016-10-01,8.526,,,8.502,0.037000000000000005,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2016-11-01,8.545,,,8.5,0.037000000000000005,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2016-12-01,8.544,,,8.491,0.043,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2017-01-01,8.547,,,8.496,0.044000000000000004,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2017-02-01,8.547,,,8.488,0.057,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2017-03-01,8.567,,,8.482999999999999,0.054000000000000006,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2017-04-01,8.564,,,8.49,0.05,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2017-05-01,8.578,,,8.497,0.045,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2017-06-01,8.581,,,8.503,0.051,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2017-07-01,8.59,,,8.511000000000001,0.048,,,0.04,JFJ,,,CGO,Medusa,,,Medusa
2017-08-01,8.582,,,8.521,0.045,,,0.032,JFJ,,,CGO,Medusa,,,Medusa
2017-09-01,8.588,,,8.533,0.052000000000000005,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2017-10-01,8.592,,,8.525,0.047,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2017-11-01,8.595,,,8.525,0.042,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2017-12-01,8.604,,,8.532,0.044000000000000004,,,0.032,JFJ,,,CGO,Medusa,,,Medusa
2018-01-01,8.602,,,8.537,0.044000000000000004,,,0.032,JFJ,,,CGO,Medusa,,,Medusa
2018-02-01,8.623,,,8.535,0.045,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2018-03-01,8.629,,,8.546,0.043,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2018-04-01,8.641,,,8.552,0.043,,,0.046,JFJ,,,CGO,Medusa,,,Medusa
2018-05-01,8.635,,,8.561,0.059000000000000004,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2018-06-01,8.627,,,8.565,0.055,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2018-07-01,8.647,,,8.572000000000001,0.057,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2018-08-01,8.644,,,8.572000000000001,0.053,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2018-09-01,8.635,,,8.581,0.052000000000000005,,,0.035,JFJ,,,CGO,Medusa,,,Medusa
2018-10-01,8.657,,,8.572000000000001,0.05,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2018-11-01,8.647,,,8.589,0.055,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2018-12-01,8.651,,,8.596,0.048,,,0.035,JFJ,,,CGO,Medusa,,,Medusa
2019-01-01,8.654,,,8.593,0.046,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2019-02-01,8.663,,,8.597000000000001,0.051,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2019-03-01,8.67,,,8.602,0.05,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2019-04-01,8.667,,,8.587,0.046,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2019-05-01,8.679,,,8.602,0.048,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2019-06-01,8.695,,,8.603,0.044000000000000004,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2019-07-01,8.697000000000001,,,8.635,0.051,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2019-08-01,8.705,,,8.646,0.042,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2019-09-01,8.711,,,8.676,0.046,,,0.035,JFJ,,,CGO,Medusa,,,Medusa
2019-10-01,8.713,,,8.667,0.047,,,0.04,JFJ,,,CGO,Medusa,,,Medusa
2019-11-01,8.715,,,8.677,0.044000000000000004,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2019-12-01,8.716000000000001,,,8.683,0.045,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2020-01-01,,,,8.68,,,,0.035,,,,CGO,,,,Medusa
2020-02-01,,,,8.662,,,,0.036000000000000004,,,,CGO,,,,Medusa
2020-03-01,8.717,,,8.663,0.04,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2020-04-01,8.722000000000001,,,8.673,0.042,,,0.039,JFJ,,,CGO,Medusa,,,Medusa
2020-05-01,8.744,,,8.686,0.048,,,0.035,JFJ,,,CGO,Medusa,,,Medusa
2020-06-01,8.744,,,8.669,0.04,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2020-07-01,8.732000000000001,,,8.674,0.044000000000000004,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2020-08-01,8.728,,,8.692,0.040999999999999995,,,0.038,JFJ,,,CGO,Medusa,,,Medusa
2020-09-01,8.734,,,8.698,0.045,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2020-10-01,8.732999999999999,,,8.697000000000001,0.065,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2020-11-01,8.729,,,8.689,0.06,,,0.037000000000000005,JFJ,,,CGO,Medusa,,,Medusa
2020-12-01,8.728,,,8.684,0.052000000000000005,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2021-01-01,8.712,,,8.679,0.062,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2021-02-01,8.714,,,8.692,0.057999999999999996,,,0.03,JFJ,,,CGO,Medusa,,,Medusa
2021-03-01,8.725,,,8.696,0.062,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2021-04-01,8.74,,,8.686,0.06,,,0.039,JFJ,,,CGO,Medusa,,,Medusa
2021-05-01,8.847000000000001,,,8.682,0.037000000000000005,,,0.035,JFJ,,,CGO,Medusa,,,Medusa
2021-06-01,,,,8.693,,,,0.033,,,,CGO,,,,Medusa
2021-07-01,8.772,,,8.695,0.05,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2021-08-01,8.766,,,8.71,0.055,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2021-09-01,8.772,,,8.713,0.062,,,0.034,JFJ,,,CGO,Medusa,,,Medusa
2021-10-01,8.785,,,8.714,0.065,,,0.032,JFJ,,,CGO,Medusa,,,Medusa
2021-11-01,8.78,,,8.719,0.07,,,0.031,JFJ,,,CGO,Medusa,,,Medusa
2021-12-01,8.775,,,8.722999999999999,0.065,,,0.036000000000000004,JFJ,,,CGO,Medusa,,,Medusa
2022-01-01,8.798,,,8.735,0.077,,,0.033,JFJ,,,CGO,Medusa,,,Medusa
2022-02-01,8.807,,,8.731,0.066,,,0.043,JFJ,,,CGO,Medusa,,,Medusa
2022-03-01,8.798,,,8.734,0.052000000000000005,,,0.027999999999999997,JFJ,,,CGO,Medusa,,,Medusa
